Word,Count,Probability,Direction
بيان صادر,1,0.047619047619047616,2
في التقرير ان,1,6.455777921239509E-4,3
اللجان ترتب على,1,0.25,3
بطلبات,2,0.0,1
موظفيهم بنسب مغايرة,1,1.0,3
ان منها,1,0.002369668246445498,2
قال فيها لقد,1,0.02702702702702703,3
ستتيح للمستوطنين,1,1.0,2
التعرفة ولكنها لم,1,0.125,3
والتخمير في دهون,1,1.0,3
المسبقة لعمل,1,0.5,2
هذه مجتمعة,1,0.00558659217877095,2
علمت,2,0.0,1
انتحاري,1,0.0,1
عليه مجلس الأمن,1,0.029411764705882353,3
تغرس بالقوة والجماعات,1,1.0,3
التي تطرحها,1,0.003472222222222222,2
في هيئات,1,6.455777921239509E-4,2
والأسلوب الثاني,1,1.0,2
سنويا ويذهب,1,0.16666666666666666,2
وودنا ألا تكون,1,1.0,3
الأجنبية دور,1,0.3333333333333333,2
ولم الصفوف,1,0.07142857142857142,2
قائلا دعنا نقول,1,0.03333333333333333,3
والتعاون,2,0.0,1
عليهم الاختيار لتقدير,1,0.14285714285714285,3
فيها مهمات كبيرة,1,0.023809523809523808,3
تطلعات وآمال,1,0.5,2
ويقوم على المشاركة,1,1.0,3
عهد الولاء,2,0.2222222222222222,2
الشرقي يبشر في,1,0.5,3
مبينا,3,0.0,1
ودعا النائب د,1,0.25,3
القومي مما,1,0.05555555555555555,2
الدخل وليس لديها,1,0.0625,3
كانا في,2,0.6666666666666666,2
فلقد اتخذ القرار,1,1.0,3
يحدث في سلوكيات,1,0.09090909090909091,3
جديد يفتح,1,0.1,2
الانتهاء من مشروع,1,0.25,3
التي ازدادت,1,0.003472222222222222,2
الخريجين للتقدم لشغل,1,0.2,3
لاربعة منهم,1,1.0,2
وحمامين ومخزن وتقوم,1,1.0,3
للمواطنين في شتى,1,0.14285714285714285,3
وصفته بالعنصرية,1,1.0,2
الحقيقي بين أصحاب,1,0.25,3
أو تحسين نوعية,1,0.00641025641025641,3
الدراسة بالرجوع,1,0.16666666666666666,2
ثالثا وفي,1,0.25,2
الاجتهاد على مصراعيها,1,0.5,3
في كوبا,1,6.455777921239509E-4,2
التعامل ما حدث,1,0.1,3
مجالات أوسع,1,0.25,2
بمحاضرة حول الجوانب,1,0.2,3
الامور بعقلانية ومواجهة,1,0.2,3
والدور,1,0.0,1
بعد جيل أو,1,0.01282051282051282,3
الى ضرورة,5,0.019157088122605363,2
ألقى,4,0.0,1
كامتداد,1,0.0,1
عملية التخطيط,1,0.047619047619047616,2
تعودوا أن,1,1.0,2
أهم الشخصيات,1,0.06666666666666667,2
على ذلك,8,0.011869436201780416,2
إلى دعمها,1,0.004132231404958678,2
رفع الجلسة أبدى,1,0.038461538461538464,3
مع الظهراني,1,0.005747126436781609,2
كل المساندة,1,0.011235955056179775,2
حيث يطالعها,1,0.00980392156862745,2
بقوله تتوفر,1,0.5,2
فبعد حصر,1,1.0,2
المنتسبين,1,0.0,1
بالسقية جهود,1,0.14285714285714285,2
بدأت الجلسة,1,0.14285714285714285,2
لكن مسألة خطة,1,0.03225806451612903,3
ودعم نضاله من,1,0.16666666666666666,3
من حدوث,1,8.163265306122449E-4,2
ألبا هي أكثر,1,0.125,3
له نخبة من,1,0.02631578947368421,3
جهة حكومية تاسعا,1,0.05555555555555555,3
المدرسين والمدرسات,2,0.5,2
ألقت,1,0.0,1
المعلومات المتوفرة,2,0.18181818181818182,2
كما تضم,1,0.007352941176470588,2
التي يعيشها,3,0.010416666666666666,2
أكد د,1,0.06666666666666667,2
تسببه,1,0.0,1
تساهم,3,0.0,1
تعطي ثمرات,1,1.0,2
بلغ في,1,0.3333333333333333,2
اتفاق,6,0.0,1
رايس في,1,0.5,2
المحددة للإصدار,1,0.5,2
لو لم يكن,1,0.16666666666666666,3
وفي الوقت الحاضر,3,1.0,3
أن المركز يسعى,1,0.0045662100456621,3
ألفا,10,0.0,1
والمحافظة مع,1,0.25,2
على ذلك بقوله,1,0.001483679525222552,3
ثلاثة أيام يناقش,1,0.0625,3
لتنقية,1,0.0,1
نسائية,1,0.0,1
رجال,6,0.0,1
تنمية وطنها,1,0.16666666666666666,2
محكمة بإصدار اوامر,1,0.5,3
شهيدي حركة المقاومة,1,0.5,3
وإيقاع جزاءات,1,1.0,2
بتبسيط إجراءات,1,1.0,2
الخليج العربية وتمتلك,1,0.021739130434782608,3
والدفع,1,0.0,1
بداية,8,0.0,1
العنف والعنف المضاد,1,1.0,3
الإعاقة والمشكلات,1,0.3333333333333333,2
إلى صاحبة,1,0.004132231404958678,2
المؤسسات والأفراد خاصة,1,0.05,3
قبل بعض الأساتذة,1,0.018867924528301886,3
حول كيفية تطوير,1,0.015151515151515152,3
تصبح في القمة,1,1.0,3
وسيناريو يعاد حدوثه,2,1.0,3
غرفة تجارة,2,0.6666666666666666,2
الاحتلال توغلت,1,0.045454545454545456,2
الانتقال,2,0.0,1
إلى توجيه,1,0.004132231404958678,2
عكست حرصه واهتمامه,1,1.0,3
في المنطقة وخارج,1,6.455777921239509E-4,3
بينما طالب,1,0.125,2
نطور التقنيات,1,1.0,2
ساعات والكويت,1,0.2,2
اكون متفائلا بعد,1,1.0,3
يتحمله النواب,1,1.0,2
و ليفتح,1,0.02564102564102564,2
لغياب التخطيط وباختصار,1,0.5,3
لمواصلة مسيرة الخير,1,1.0,3
نيلة,1,0.0,1
حديث يوم,1,0.2,2
ثانيا هم,1,0.2,2
الغامرة أقام,1,0.5,2
دولار وأصبح,1,0.030303030303030304,2
تساند,1,0.0,1
ستتوج قريبا,1,1.0,2
المهندي فيما حدث,1,0.14285714285714285,3
بمحافظة العاصمة وأوضح,1,0.2,3
متناغما ومنسجما,1,1.0,2
محاصر داخل,1,1.0,2
المثال على أهم,1,0.08333333333333333,3
تعزيز كفاءة تداول,1,0.0625,3
نساء البحرين من,1,0.5,3
داخل المدن والبلدات,1,0.045454545454545456,3
وكيل وزارة المواصلات,1,0.2,3
ثم جاء قرار,1,0.02857142857142857,3
وخلال هذا الصيف,1,0.2,3
الثلاثة ألا,1,0.2,2
بعد ان,10,0.1282051282051282,2
الجميع السفر ليل,1,0.047619047619047616,3
نظاما جديدا,1,0.5,2
المدينة وفق,2,0.13333333333333333,2
موضحا انه خلال,1,0.3333333333333333,3
النائب الشيخ,1,0.014492753623188406,2
الوزارة لديها خطة,1,0.023255813953488372,3
وقفت دول العالم,1,1.0,3
النازحة وقد دعمت,1,1.0,3
القواعد البحرية وقد,1,0.2,3
الصوتي,1,0.0,1
وحري بمؤسسة,1,1.0,2
ويتعين بموجبه,1,1.0,2
تعيشها المملكة في,1,0.2,3
الاردني وانفجار,1,0.2,2
إلى استثمار,3,0.012396694214876033,2
المدينة وقد,1,0.06666666666666667,2
مفخخة واعتقال,2,0.18181818181818182,2
التي تعتمد عليها,1,0.003472222222222222,3
جريمة اتفق,1,1.0,2
والجيد جدا,2,0.3333333333333333,2
بغرض عرض مسرحية,1,0.5,3
ألا يكون قد,1,0.05263157894736842,3
إجازة العيد لتعريف,1,0.5,3
تتكون خلال السنين,1,0.3333333333333333,3
البقاء,1,0.0,1
في مملكة,8,0.005164622336991607,2
لا تقول,1,0.006329113924050633,2
جميع ابناء الشعب,1,0.029411764705882353,3
وحكومته الموقرة,1,1.0,2
كانوا مواطنين أم,1,0.25,3
تحتاج إلى ملاءمة,1,0.16666666666666666,3
بين المجلس,1,0.007936507936507936,2
الإسرائيلية الضاربة,1,0.25,2
الاقتراح بقانون,1,0.09090909090909091,2
برفع الموضوع إلى,2,1.0,3
تتعاون الوزارة مع,1,0.5,3
و الحرمان من,1,0.02564102564102564,3
اليأس والاحباط بسبب,1,1.0,3
الهامة ولأعضاء الهيئتين,1,0.5,3
كل الدعم,2,0.02247191011235955,2
وتحديد المسئولية على,1,1.0,3
منها ان الجدار,1,0.02857142857142857,3
النقل تم اقتراح,1,0.25,3
والحرص على مساندة,1,0.5,3
البحرين لم تشهد,2,1.0,3
فضاءين,1,0.0,1
اجراءات الحصار المفروضة,1,0.3333333333333333,3
عليه,34,0.0,1
نوري الوائلي,1,1.0,2
الانسان من خلال,2,1.0,3
وأمريكا الجنوبية,1,0.5,2
المقررة اليوم,1,0.045454545454545456,2
أمنية,7,0.0,1
البالغة مليارات,1,1.0,2
في الداخل ان,1,6.455777921239509E-4,3
ممارسات,2,0.0,1
المكافأة وجدوى,1,0.05,2
قواعد عسكرية حيث,1,0.3333333333333333,3
أعمال هذا المشروع,1,0.05,3
فيها وكيل وزارة,1,0.023809523809523808,3
أفضل الخدمات,1,0.14285714285714285,2
ساعة وقوع,1,0.07692307692307693,2
من قطاعين,1,8.163265306122449E-4,2
الواقعية للاقتصاد الكلي,1,0.5,3
الملكي الأمراء,1,0.047619047619047616,2
العالم بشكل متزايد,1,0.0196078431372549,3
مفروشات وكوشنات وبسط,1,1.0,3
عرفات الذي,2,0.2857142857142857,2
عليا,8,0.0,1
وإنجازاتها,1,0.0,1
التي تطرحها الجمعية,1,0.003472222222222222,3
قوات امريكية,2,0.13333333333333333,2
الآفة بالتعاون مع,1,1.0,3
تتحول,2,0.0,1
السيد محمود,1,0.01694915254237288,2
الفلسطيني أهداف الجدار,1,0.030303030303030304,3
للمرأة عزز,1,0.037037037037037035,2
والتدافع الاجتماعي,1,1.0,2
ألا يكون له,1,0.05263157894736842,3
قائمة نظرا لارتباطها,1,0.2,3
ولهذه الأسباب,1,0.5,2
بعد أن,6,0.07692307692307693,2
احصائية اقتصادية,1,0.5,2
صعيد التحديث,1,0.125,2
مناسبا وتعليما,1,1.0,2
على رحى,1,0.001483679525222552,2
الصورة الواقعية للاقتصاد,1,1.0,3
الجمعية بتسخير كافة,1,0.025,3
التطوعية بالمركز قامت,1,0.5,3
وتشجيع استغلال مصادر,2,1.0,3
صلاة الجمعة واللذين,1,1.0,3
ولماذا سوء,1,0.25,2
هناك الف,1,0.021739130434782608,2
نظاما جديدا لإدارة,1,0.5,3
دولفر مفتش الأسلحة,1,0.5,3
كلامه إلى مخالفته,1,0.5,3
الصواب,1,0.0,1
باعتباره احد ابطال,1,0.2,3
أليس,3,0.0,1
منها لأنها,1,0.02857142857142857,2
شاركت الشعبة,1,0.5,2
مما انعكس,1,0.030303030303030304,2
ثمرات جهودهم ويناقشون,1,0.3333333333333333,3
بطرد مروان البرغوثي,1,0.5,3
سياسة الولايات المتحدة,1,0.5,3
المتحدة وارتبط,1,0.02,2
قال وزارة,1,0.02702702702702703,2
للمرأة باعتبارها,1,0.037037037037037035,2
أعطاهم من مساحة,1,1.0,3
طوال كما يجب,1,0.25,3
سيقومون بها,1,1.0,2
فرحتهم الغامرة,1,0.5,2
العربية والتركمانية,2,0.022727272727272728,2
دينة رئيس قسم,1,0.5,3
وشكل من اشكال,1,1.0,3
بالطوارىء على رحلات,1,1.0,3
والدعم,1,0.0,1
الجانب الاردني,1,0.1,2
انجاح هذا المؤتمر,1,1.0,3
الإنسان وإعطاء,1,0.09090909090909091,2
تمنع خللا مفاجئا,1,0.5,3
وتنبؤات الحسابات القومية,1,1.0,3
وصف النشاط,1,1.0,2
ساعة من الجلسة,1,0.07692307692307693,3
العام للإدارة,1,0.014084507042253521,2
كوريا,3,0.0,1
كانت لتتحقق,1,0.03333333333333333,2
تستغرق عملية طرح,1,1.0,3
والاحترام,2,0.0,1
بشأن هل يجب,1,0.03333333333333333,3
أمته,1,0.0,1
من البعض,1,8.163265306122449E-4,2
تشهدها المنطقة وخاصة,1,0.2,3
قوى ومنظمات,1,0.125,2
محمد فيحان,1,0.017543859649122806,2
منذ نحو,1,0.034482758620689655,2
احتياجاته الأساسية,1,0.5,2
المدنية في توفير,1,0.03333333333333333,3
عبدالعزيز الفاضل لبيان,1,0.02857142857142857,3
وتستمر هذه الجلسة,1,0.5,3
عمان,5,0.0,1
ضد تشييد الجدار,1,0.07692307692307693,3
القادمين المجلس يبحث,1,0.25,3
سعت الى,1,1.0,2
الاقتصادية يقوم الآن,1,0.025,3
البروتوكول وتتوقع نشرة,1,0.3333333333333333,3
والاحباط بسبب إلغاء,1,1.0,3
وعي السواق,1,0.5,2
بمئات الكلمات ثم,1,1.0,3
الحكومة عبارة,1,0.02,2
عمان والكويت والبحرين,1,0.2,3
البلدين في مختلف,1,0.25,3
البحرين وعلق على,1,0.006134969325153374,3
وقت المجلس وبالنسبة,1,0.16666666666666666,3
رئيس الوزراء بشأن,1,0.008333333333333333,3
عملية طرح,1,0.047619047619047616,2
الشنيعة,1,0.0,1
لا يتناقض وخصوصيتنا,1,0.006329113924050633,3
في المجالين التشريعي,1,6.455777921239509E-4,3
المدينة وهي,2,0.13333333333333333,2
علنا,1,0.0,1
من وقع,1,8.163265306122449E-4,2
أمام,27,0.0,1
نور الشمس متناسين,1,1.0,3
ببنك البحرين,1,1.0,2
الباكر أكدتا,1,1.0,2
في اعتداءات فضلا,1,6.455777921239509E-4,3
نسخة على,1,0.3333333333333333,2
أجريت على,1,1.0,2
فى جنوب قطاع,1,0.07692307692307693,3
البشرية جاءت,1,0.07142857142857142,2
أدى إلى جذب,1,0.2,3
أجل التراخيص,1,0.04,2
نطالب بقائمة,1,1.0,2
مشيرا في,1,0.07142857142857142,2
فهو رجل,1,0.16666666666666666,2
بدأ بأقصى الضفة,1,0.14285714285714285,3
ومجلس اللوردات والسيدات,1,0.16666666666666666,3
عمار,1,0.0,1
الكتل النيابية والسادة,1,0.3333333333333333,3
محضر الجلسة لكن,1,1.0,3
علمي,4,0.0,1
العالي ورعاية الأجيال,1,0.125,3
الإجحاف لحقوق,1,1.0,2
النحو التالي,4,0.8,2
والاتحاد البحريني,1,0.3333333333333333,2
أما الورقة التالية,1,0.037037037037037035,3
محجبات واذا كان,1,1.0,3
خلال ايام,1,0.0078125,2
القومي الاجمالي فيقصد,1,0.05555555555555555,3
المسئول وقبول الرأي,1,0.16666666666666666,3
والافراد أيضا فنحن,1,1.0,3
مجال تنفيذ القانون,1,0.034482758620689655,3
وبما يسهل,1,0.14285714285714285,2
خلال الأسبوع الأخير,1,0.0078125,3
التي ستنتهي,1,0.003472222222222222,2
عن الاصلاحات في,1,0.004219409282700422,3
الكونجرس الأمريكي لهذا,1,0.5,3
العهد والإسراع لوضع,1,0.043478260869565216,3
من السعودية لكنها,1,8.163265306122449E-4,3
الطريق المبادرة الدولية,2,1.0,3
تطورات وأمورا خطيرة,1,0.25,3
للاستثمار وهي مؤسسة,1,0.09090909090909091,3
صعيد,8,0.0,1
والعراق,3,0.0,1
أهم اجراءات,1,0.06666666666666667,2
المواثيق الانسانية والدولية,1,0.5,3
هذا الذي حدث,1,0.005208333333333333,3
مليون دولار وذلك,1,0.03225806451612903,3
هي المختصة وحدها,1,0.023809523809523808,3
تم توزيع نشر,1,0.017857142857142856,3
الطائفية,1,0.0,1
تفعيل الإعلام,1,0.16666666666666666,2
لشئون مجلسي,1,0.2,2
عادل المعاودة الذي,1,0.125,3
الميزانية في,1,0.09090909090909091,2
مسرورون,1,0.0,1
ادنى من,1,1.0,2
مرضي ألا,1,0.5,2
معظم المصارف,1,0.1,2
السفن منها,1,0.1111111111111111,2
إنجاز هذا,1,0.16666666666666666,2
اكثر شيوعا من,1,0.14285714285714285,3
عبيد مصيقر مساعد,1,0.5,3
لا تقدم,1,0.006329113924050633,2
المعرض لصالح,1,0.25,2
بأن ثمة,1,0.02564102564102564,2
مكملة للاحتلال,1,0.5,2
واتهام باطل وأطالب,1,0.5,3
انعقاده في,1,1.0,2
الرئيس وحكمته,1,0.020833333333333332,2
ان التخطيط,1,0.002369668246445498,2
البلدة وجاءت,1,1.0,2
ساعة سيرا على,1,0.07692307692307693,3
أزمة بيان,2,0.3333333333333333,2
الدستورية فإن الولايات,1,0.25,3
التوظيف بصفة,1,0.5,2
تبذلها الشركة لحماية,1,1.0,3
فلم يكون الوضع,1,0.3333333333333333,3
بهذه المعلومات لكن,1,0.06666666666666667,3
بمقتضاها انجاب,1,1.0,2
البرجين العمل,1,0.3333333333333333,2
